 Variables=t,voluz,Dvoluz,qair,qbtm,CumE,CumT,Error,Error%
  0.100       0.804740E+000      -0.967459E-005       0.000000E+000       0.000000E+000       0.967459E-005       0.000000E+000       0.300924E-033       0.311045E-026
  0.200       0.804730E+000      -0.195400E-004       0.000000E+000       0.000000E+000       0.195400E-004       0.000000E+000       0.705649E-033       0.361131E-026
  0.300       0.804720E+000      -0.295955E-004       0.000000E+000       0.000000E+000       0.295955E-004       0.000000E+000       0.229671E-032       0.776033E-026
  0.400       0.804710E+000      -0.398448E-004       0.000000E+000       0.000000E+000       0.398448E-004       0.000000E+000       0.332613E-032       0.834773E-026
  0.500       0.804700E+000      -0.502946E-004       0.000000E+000       0.000000E+000       0.502946E-004       0.000000E+000       0.388500E-032       0.772449E-026
  0.600       0.804689E+000      -0.609544E-004       0.000000E+000       0.000000E+000       0.609544E-004       0.000000E+000       0.385203E-032       0.631953E-026
  0.700       0.804678E+000      -0.718341E-004       0.000000E+000       0.000000E+000       0.718341E-004       0.000000E+000       0.447001E-032       0.622268E-026
  0.800       0.804667E+000      -0.829422E-004       0.000000E+000       0.000000E+000       0.829422E-004       0.000000E+000       0.618567E-032       0.745782E-026
  0.900       0.804656E+000      -0.942845E-004       0.000000E+000       0.000000E+000       0.942845E-004       0.000000E+000       0.662056E-032       0.702190E-026
  1.000       0.804644E+000      -0.105864E-003       0.000000E+000       0.000000E+000       0.105864E-003       0.000000E+000       0.740151E-032       0.699151E-026
  1.100       0.804631E+000      -0.118934E-003       0.000000E+000       0.000000E+000       0.118934E-003       0.000000E+000       0.842712E-032       0.708555E-026
  1.200       0.804618E+000      -0.132261E-003       0.000000E+000       0.000000E+000       0.132261E-003       0.000000E+000       0.917692E-032       0.693847E-026
  1.300       0.804604E+000      -0.145842E-003       0.000000E+000       0.000000E+000       0.145842E-003       0.000000E+000       0.101243E-031       0.694198E-026
  1.400       0.804590E+000      -0.159668E-003       0.000000E+000       0.000000E+000       0.159668E-003       0.000000E+000       0.106161E-031       0.664888E-026
  1.500       0.804576E+000      -0.173731E-003       0.000000E+000       0.000000E+000       0.173731E-003       0.000000E+000       0.109886E-031       0.632506E-026
  1.600       0.804562E+000      -0.188021E-003       0.000000E+000       0.000000E+000       0.188021E-003       0.000000E+000       0.116194E-031       0.617982E-026
  1.700       0.804547E+000      -0.202528E-003       0.000000E+000       0.000000E+000       0.202528E-003       0.000000E+000       0.122357E-031       0.604151E-026
  1.800       0.804533E+000      -0.217237E-003       0.000000E+000       0.000000E+000       0.217237E-003       0.000000E+000       0.129962E-031       0.598251E-026
