 Variables=t,voluz,Dvoluz,qair,qbtm,CumE,CumT,Error,Error%
  0.100       0.499988E+000      -0.116127E-004       0.000000E+000       0.000000E+000       0.116127E-004       0.000000E+000      -0.868852E-034       0.748191E-027
  0.200       0.499977E+000      -0.232078E-004       0.000000E+000       0.000000E+000       0.232078E-004       0.000000E+000       0.446688E-036       0.192473E-029
  0.300       0.499965E+000      -0.347861E-004       0.000000E+000       0.000000E+000       0.347861E-004       0.000000E+000      -0.819320E-035       0.235531E-028
  0.400       0.499954E+000      -0.463484E-004       0.000000E+000       0.000000E+000       0.463484E-004       0.000000E+000      -0.317971E-033       0.686045E-027
  0.500       0.499942E+000      -0.578955E-004       0.000000E+000       0.000000E+000       0.578955E-004       0.000000E+000      -0.300121E-033       0.518384E-027
  0.600       0.499931E+000      -0.694279E-004       0.000000E+000       0.000000E+000       0.694279E-004       0.000000E+000      -0.167332E-033       0.241015E-027
  0.700       0.499919E+000      -0.809461E-004       0.000000E+000       0.000000E+000       0.809461E-004       0.000000E+000      -0.244985E-033       0.302652E-027
  0.800       0.499908E+000      -0.924507E-004       0.000000E+000       0.000000E+000       0.924507E-004       0.000000E+000      -0.292181E-033       0.316040E-027
  0.900       0.499896E+000      -0.103942E-003       0.000000E+000       0.000000E+000       0.103942E-003       0.000000E+000      -0.272597E-033       0.262259E-027
  1.000       0.499885E+000      -0.115421E-003       0.000000E+000       0.000000E+000       0.115421E-003       0.000000E+000      -0.414691E-033       0.359286E-027
  1.100       0.499872E+000      -0.128102E-003       0.000000E+000       0.000000E+000       0.128102E-003       0.000000E+000      -0.468811E-033       0.365967E-027
  1.200       0.499859E+000      -0.140767E-003       0.000000E+000       0.000000E+000       0.140767E-003       0.000000E+000      -0.421838E-033       0.299670E-027
  1.300       0.499847E+000      -0.153418E-003       0.000000E+000       0.000000E+000       0.153418E-003       0.000000E+000      -0.543266E-033       0.354108E-027
  1.400       0.499834E+000      -0.166054E-003       0.000000E+000       0.000000E+000       0.166054E-003       0.000000E+000      -0.733461E-033       0.441700E-027
  1.500       0.499821E+000      -0.178676E-003       0.000000E+000       0.000000E+000       0.178676E-003       0.000000E+000      -0.628701E-033       0.351867E-027
  1.600       0.499809E+000      -0.191284E-003       0.000000E+000       0.000000E+000       0.191284E-003       0.000000E+000      -0.721166E-033       0.377013E-027
  1.700       0.499796E+000      -0.203878E-003       0.000000E+000       0.000000E+000       0.203878E-003       0.000000E+000      -0.558689E-033       0.274031E-027
  1.800       0.499784E+000      -0.216460E-003       0.000000E+000       0.000000E+000       0.216460E-003       0.000000E+000      -0.488089E-033       0.225487E-027
  1.900       0.499771E+000      -0.229028E-003       0.000000E+000       0.000000E+000       0.229028E-003       0.000000E+000      -0.423719E-033       0.185008E-027
  2.000       0.499758E+000      -0.241583E-003       0.000000E+000       0.000000E+000       0.241583E-003       0.000000E+000      -0.967479E-033       0.400475E-027
  2.100       0.499740E+000      -0.260286E-003       0.000000E+000       0.000000E+000       0.260286E-003       0.000000E+000      -0.937292E-033       0.360102E-027
  2.200       0.499721E+000      -0.278954E-003       0.000000E+000       0.000000E+000       0.278954E-003       0.000000E+000      -0.931650E-033       0.333979E-027
  2.300       0.499702E+000      -0.297591E-003       0.000000E+000       0.000000E+000       0.297591E-003       0.000000E+000      -0.823598E-033       0.276755E-027
  2.400       0.499684E+000      -0.316195E-003       0.000000E+000       0.000000E+000       0.316195E-003       0.000000E+000      -0.855243E-033       0.270479E-027
  2.500       0.499665E+000      -0.334769E-003       0.000000E+000       0.000000E+000       0.334769E-003       0.000000E+000      -0.108103E-032       0.322919E-027
  2.600       0.499647E+000      -0.353313E-003       0.000000E+000       0.000000E+000       0.353313E-003       0.000000E+000      -0.107069E-032       0.303042E-027
  2.700       0.499628E+000      -0.371827E-003       0.000000E+000       0.000000E+000       0.371827E-003       0.000000E+000      -0.115640E-032       0.311006E-027
  2.800       0.499610E+000      -0.390313E-003       0.000000E+000       0.000000E+000       0.390313E-003       0.000000E+000      -0.114813E-032       0.294156E-027
  2.900       0.499591E+000      -0.408770E-003       0.000000E+000       0.000000E+000       0.408770E-003       0.000000E+000      -0.113562E-032       0.277814E-027
  3.000       0.499573E+000      -0.427201E-003       0.000000E+000       0.000000E+000       0.427201E-003       0.000000E+000      -0.989296E-033       0.231576E-027
  3.100       0.499559E+000      -0.441464E-003       0.000000E+000       0.000000E+000       0.441464E-003       0.000000E+000      -0.121795E-032       0.275889E-027
  3.200       0.499544E+000      -0.455716E-003       0.000000E+000       0.000000E+000       0.455716E-003       0.000000E+000      -0.122642E-032       0.269119E-027
  3.300       0.499530E+000      -0.469955E-003       0.000000E+000       0.000000E+000       0.469955E-003       0.000000E+000      -0.137613E-032       0.292821E-027
  3.400       0.499516E+000      -0.484182E-003       0.000000E+000       0.000000E+000       0.484182E-003       0.000000E+000      -0.144059E-032       0.297531E-027
  3.500       0.499502E+000      -0.498397E-003       0.000000E+000       0.000000E+000       0.498397E-003       0.000000E+000      -0.153529E-032       0.308046E-027
  3.600       0.499487E+000      -0.512600E-003       0.000000E+000       0.000000E+000       0.512600E-003       0.000000E+000      -0.120860E-032       0.235778E-027
  3.700       0.499473E+000      -0.526791E-003       0.000000E+000       0.000000E+000       0.526791E-003       0.000000E+000      -0.150886E-032       0.286426E-027
  3.800       0.499459E+000      -0.540971E-003       0.000000E+000       0.000000E+000       0.540971E-003       0.000000E+000      -0.149814E-032       0.276936E-027
  3.900       0.499445E+000      -0.555140E-003       0.000000E+000       0.000000E+000       0.555140E-003       0.000000E+000      -0.165444E-032       0.298022E-027
  4.000       0.499431E+000      -0.569298E-003       0.000000E+000       0.000000E+000       0.569298E-003       0.000000E+000      -0.164974E-032       0.289784E-027
  4.100       0.499412E+000      -0.588285E-003       0.000000E+000       0.000000E+000       0.588285E-003       0.000000E+000      -0.177123E-032       0.301084E-027
  4.200       0.499393E+000      -0.607246E-003       0.000000E+000       0.000000E+000       0.607246E-003       0.000000E+000      -0.181694E-032       0.299210E-027
  4.300       0.499374E+000      -0.626182E-003       0.000000E+000       0.000000E+000       0.626182E-003       0.000000E+000      -0.185277E-032       0.295883E-027
  4.400       0.499355E+000      -0.645093E-003       0.000000E+000       0.000000E+000       0.645093E-003       0.000000E+000      -0.180443E-032       0.279716E-027
  4.500       0.499336E+000      -0.663982E-003       0.000000E+000       0.000000E+000       0.663982E-003       0.000000E+000      -0.191361E-032       0.288202E-027
  4.600       0.499317E+000      -0.682848E-003       0.000000E+000       0.000000E+000       0.682848E-003       0.000000E+000      -0.203727E-032       0.298349E-027
  4.700       0.499298E+000      -0.701694E-003       0.000000E+000       0.000000E+000       0.701694E-003       0.000000E+000      -0.193449E-032       0.275688E-027
  4.800       0.499279E+000      -0.720520E-003       0.000000E+000       0.000000E+000       0.720520E-003       0.000000E+000      -0.201151E-032       0.279174E-027
  4.900       0.499261E+000      -0.739327E-003       0.000000E+000       0.000000E+000       0.739327E-003       0.000000E+000      -0.219394E-032       0.296749E-027
  5.000       0.499242E+000      -0.758116E-003       0.000000E+000       0.000000E+000       0.758116E-003       0.000000E+000      -0.215407E-032       0.284134E-027
  5.100       0.499222E+000      -0.778338E-003       0.000000E+000       0.000000E+000       0.778338E-003       0.000000E+000      -0.206492E-032       0.265299E-027
  5.200       0.499201E+000      -0.798539E-003       0.000000E+000       0.000000E+000       0.798539E-003       0.000000E+000      -0.224435E-032       0.281057E-027
  5.300       0.499181E+000      -0.818720E-003       0.000000E+000       0.000000E+000       0.818720E-003       0.000000E+000      -0.212360E-032       0.259381E-027
  5.400       0.499161E+000      -0.838884E-003       0.000000E+000       0.000000E+000       0.838884E-003       0.000000E+000      -0.230331E-032       0.274568E-027
  5.500       0.499141E+000      -0.859033E-003       0.000000E+000       0.000000E+000       0.859033E-003       0.000000E+000      -0.221548E-032       0.257904E-027
  5.600       0.499121E+000      -0.879166E-003       0.000000E+000       0.000000E+000       0.879166E-003       0.000000E+000      -0.212134E-032       0.241290E-027
