 Variables=t,voluz,Dvoluz,qair,qbtm,CumE,CumT,Error,Error%
  0.100       0.804740E+000      -0.967459E-005       0.000000E+000       0.000000E+000       0.967459E-005       0.000000E+000       0.120341E-034       0.124389E-027
  0.200       0.804730E+000      -0.195399E-004       0.000000E+000       0.000000E+000       0.195399E-004       0.000000E+000       0.551815E-033       0.282404E-026
  0.300       0.804720E+000      -0.295936E-004       0.000000E+000       0.000000E+000       0.295936E-004       0.000000E+000       0.122363E-032       0.413480E-026
  0.400       0.804710E+000      -0.398333E-004       0.000000E+000       0.000000E+000       0.398333E-004       0.000000E+000       0.163996E-032       0.411707E-026
  0.500       0.804700E+000      -0.502550E-004       0.000000E+000       0.000000E+000       0.502550E-004       0.000000E+000       0.262746E-032       0.522825E-026
  0.600       0.804689E+000      -0.608531E-004       0.000000E+000       0.000000E+000       0.608531E-004       0.000000E+000       0.240792E-032       0.395694E-026
  0.700       0.804678E+000      -0.716204E-004       0.000000E+000       0.000000E+000       0.716204E-004       0.000000E+000       0.340058E-032       0.474806E-026
  0.800       0.804667E+000      -0.825492E-004       0.000000E+000       0.000000E+000       0.825492E-004       0.000000E+000       0.423809E-032       0.513402E-026
  0.900       0.804656E+000      -0.936314E-004       0.000000E+000       0.000000E+000       0.936314E-004       0.000000E+000       0.466705E-032       0.498449E-026
  1.000       0.804645E+000      -0.104859E-003       0.000000E+000       0.000000E+000       0.104859E-003       0.000000E+000       0.575200E-032       0.548544E-026
  1.100       0.804633E+000      -0.117429E-003       0.000000E+000       0.000000E+000       0.117429E-003       0.000000E+000       0.586302E-032       0.499281E-026
  1.200       0.804620E+000      -0.130142E-003       0.000000E+000       0.000000E+000       0.130142E-003       0.000000E+000       0.691938E-032       0.531678E-026
  1.300       0.804607E+000      -0.142991E-003       0.000000E+000       0.000000E+000       0.142991E-003       0.000000E+000       0.718105E-032       0.502204E-026
  1.400       0.804594E+000      -0.155968E-003       0.000000E+000       0.000000E+000       0.155968E-003       0.000000E+000       0.771491E-032       0.494647E-026
  1.500       0.804581E+000      -0.169069E-003       0.000000E+000       0.000000E+000       0.169069E-003       0.000000E+000       0.809507E-032       0.478804E-026
  1.600       0.804568E+000      -0.182286E-003       0.000000E+000       0.000000E+000       0.182286E-003       0.000000E+000       0.857629E-032       0.470485E-026
  1.700       0.804554E+000      -0.195616E-003       0.000000E+000       0.000000E+000       0.195616E-003       0.000000E+000       0.934802E-032       0.477876E-026
  1.800       0.804541E+000      -0.209053E-003       0.000000E+000       0.000000E+000       0.209053E-003       0.000000E+000       0.108024E-031       0.516730E-026
  1.900       0.804527E+000      -0.222593E-003       0.000000E+000       0.000000E+000       0.222593E-003       0.000000E+000       0.114095E-031       0.512571E-026
  2.000       0.804514E+000      -0.236231E-003       0.000000E+000       0.000000E+000       0.236231E-003       0.000000E+000       0.939394E-032       0.397660E-026
  2.100       0.804493E+000      -0.256707E-003       0.000000E+000       0.000000E+000       0.256707E-003       0.000000E+000       0.971109E-032       0.378294E-026
  2.200       0.804473E+000      -0.277301E-003       0.000000E+000       0.000000E+000       0.277301E-003       0.000000E+000       0.106370E-031       0.383591E-026
  2.300       0.804452E+000      -0.298008E-003       0.000000E+000       0.000000E+000       0.298008E-003       0.000000E+000       0.111769E-031       0.375053E-026
  2.400       0.804431E+000      -0.318826E-003       0.000000E+000       0.000000E+000       0.318826E-003       0.000000E+000       0.113448E-031       0.355830E-026
  2.500       0.804410E+000      -0.339751E-003       0.000000E+000       0.000000E+000       0.339751E-003       0.000000E+000       0.111346E-031       0.327727E-026
  2.600       0.804389E+000      -0.360779E-003       0.000000E+000       0.000000E+000       0.360779E-003       0.000000E+000       0.111916E-031       0.310208E-026
  2.700       0.804368E+000      -0.381906E-003       0.000000E+000       0.000000E+000       0.381906E-003       0.000000E+000       0.117723E-031       0.308251E-026
  2.800       0.804347E+000      -0.403130E-003       0.000000E+000       0.000000E+000       0.403130E-003       0.000000E+000       0.126922E-031       0.314842E-026
  2.900       0.804326E+000      -0.424447E-003       0.000000E+000       0.000000E+000       0.424447E-003       0.000000E+000       0.133762E-031       0.315145E-026
  3.000       0.804304E+000      -0.445853E-003       0.000000E+000       0.000000E+000       0.445853E-003       0.000000E+000       0.135491E-031       0.303892E-026
  3.100       0.804287E+000      -0.462510E-003       0.000000E+000       0.000000E+000       0.462510E-003       0.000000E+000       0.134413E-031       0.290615E-026
  3.200       0.804271E+000      -0.479242E-003       0.000000E+000       0.000000E+000       0.479242E-003       0.000000E+000       0.145229E-031       0.303039E-026
  3.300       0.804254E+000      -0.496045E-003       0.000000E+000       0.000000E+000       0.496045E-003       0.000000E+000       0.156861E-031       0.316223E-026
  3.400       0.804237E+000      -0.512915E-003       0.000000E+000       0.000000E+000       0.512915E-003       0.000000E+000       0.157692E-031       0.307443E-026
  3.500       0.804220E+000      -0.529849E-003       0.000000E+000       0.000000E+000       0.529849E-003       0.000000E+000       0.163747E-031       0.309045E-026
  3.600       0.804203E+000      -0.546845E-003       0.000000E+000       0.000000E+000       0.546845E-003       0.000000E+000       0.175488E-031       0.320910E-026
  3.700       0.804186E+000      -0.563901E-003       0.000000E+000       0.000000E+000       0.563901E-003       0.000000E+000       0.185589E-031       0.329116E-026
  3.800       0.804169E+000      -0.581014E-003       0.000000E+000       0.000000E+000       0.581014E-003       0.000000E+000       0.193463E-031       0.332974E-026
  3.900       0.804152E+000      -0.598183E-003       0.000000E+000       0.000000E+000       0.598183E-003       0.000000E+000       0.198099E-031       0.331168E-026
  4.000       0.804135E+000      -0.615405E-003       0.000000E+000       0.000000E+000       0.615405E-003       0.000000E+000       0.207353E-031       0.336937E-026
  4.100       0.804111E+000      -0.638675E-003       0.000000E+000       0.000000E+000       0.638675E-003       0.000000E+000       0.218238E-031       0.341704E-026
  4.200       0.804088E+000      -0.661996E-003       0.000000E+000       0.000000E+000       0.661996E-003       0.000000E+000       0.225996E-031       0.341385E-026
  4.300       0.804065E+000      -0.685370E-003       0.000000E+000       0.000000E+000       0.685370E-003       0.000000E+000       0.236417E-031       0.344949E-026
  4.400       0.804041E+000      -0.708793E-003       0.000000E+000       0.000000E+000       0.708793E-003       0.000000E+000       0.246634E-031       0.347963E-026
  4.500       0.804018E+000      -0.732267E-003       0.000000E+000       0.000000E+000       0.732267E-003       0.000000E+000       0.260363E-031       0.355557E-026
  4.600       0.803994E+000      -0.755790E-003       0.000000E+000       0.000000E+000       0.755790E-003       0.000000E+000       0.270462E-031       0.357853E-026
  4.700       0.803971E+000      -0.779359E-003       0.000000E+000       0.000000E+000       0.779359E-003       0.000000E+000       0.268428E-031       0.344422E-026
  4.800       0.803947E+000      -0.802975E-003       0.000000E+000       0.000000E+000       0.802975E-003       0.000000E+000       0.275529E-031       0.343135E-026
  4.900       0.803923E+000      -0.826636E-003       0.000000E+000       0.000000E+000       0.826636E-003       0.000000E+000       0.285534E-031       0.345417E-026
  5.000       0.803900E+000      -0.850340E-003       0.000000E+000       0.000000E+000       0.850340E-003       0.000000E+000       0.294319E-031       0.346120E-026
