 Variables=t,voluz,Dvoluz,qair,qbtm,CumE,CumT,Error,Error%
  0.100       0.804740E+000      -0.967459E-005       0.000000E+000       0.000000E+000       0.967459E-005       0.000000E+000       0.397220E-033       0.410581E-026
  0.200       0.804730E+000      -0.195400E-004       0.000000E+000       0.000000E+000       0.195400E-004       0.000000E+000       0.167742E-032       0.858456E-026
  0.300       0.804720E+000      -0.295949E-004       0.000000E+000       0.000000E+000       0.295949E-004       0.000000E+000       0.192593E-032       0.650764E-026
  0.400       0.804710E+000      -0.398402E-004       0.000000E+000       0.000000E+000       0.398402E-004       0.000000E+000       0.285483E-032       0.716572E-026
  0.500       0.804700E+000      -0.502766E-004       0.000000E+000       0.000000E+000       0.502766E-004       0.000000E+000       0.269970E-032       0.536971E-026
  0.600       0.804689E+000      -0.609037E-004       0.000000E+000       0.000000E+000       0.609037E-004       0.000000E+000       0.351021E-032       0.576355E-026
  0.700       0.804678E+000      -0.717198E-004       0.000000E+000       0.000000E+000       0.717198E-004       0.000000E+000       0.387492E-032       0.540286E-026
  0.800       0.804667E+000      -0.827218E-004       0.000000E+000       0.000000E+000       0.827218E-004       0.000000E+000       0.483634E-032       0.584651E-026
  0.900       0.804656E+000      -0.939054E-004       0.000000E+000       0.000000E+000       0.939054E-004       0.000000E+000       0.488539E-032       0.520246E-026
  1.000       0.804645E+000      -0.105266E-003       0.000000E+000       0.000000E+000       0.105266E-003       0.000000E+000       0.617490E-032       0.586601E-026
  1.100       0.804632E+000      -0.118019E-003       0.000000E+000       0.000000E+000       0.118019E-003       0.000000E+000       0.633717E-032       0.536962E-026
  1.200       0.804619E+000      -0.130953E-003       0.000000E+000       0.000000E+000       0.130953E-003       0.000000E+000       0.681178E-032       0.520171E-026
  1.300       0.804606E+000      -0.144060E-003       0.000000E+000       0.000000E+000       0.144060E-003       0.000000E+000       0.790405E-032       0.548663E-026
  1.400       0.804593E+000      -0.157335E-003       0.000000E+000       0.000000E+000       0.157335E-003       0.000000E+000       0.899857E-032       0.571937E-026
  1.500       0.804579E+000      -0.170771E-003       0.000000E+000       0.000000E+000       0.170771E-003       0.000000E+000       0.933060E-032       0.546382E-026
  1.600       0.804566E+000      -0.184360E-003       0.000000E+000       0.000000E+000       0.184360E-003       0.000000E+000       0.104696E-031       0.567891E-026
  1.700       0.804552E+000      -0.198097E-003       0.000000E+000       0.000000E+000       0.198097E-003       0.000000E+000       0.117362E-031       0.592448E-026
  1.800       0.804538E+000      -0.211974E-003       0.000000E+000       0.000000E+000       0.211974E-003       0.000000E+000       0.115956E-031       0.547028E-026
  1.900       0.804524E+000      -0.225987E-003       0.000000E+000       0.000000E+000       0.225987E-003       0.000000E+000       0.127543E-031       0.564383E-026
  2.000       0.804510E+000      -0.240128E-003       0.000000E+000       0.000000E+000       0.240128E-003       0.000000E+000       0.100809E-031       0.419814E-026
  2.100       0.804489E+000      -0.261399E-003       0.000000E+000       0.000000E+000       0.261399E-003       0.000000E+000       0.111316E-031       0.425846E-026
