   111.0000     0.2666     0.2883     0.0650     0.0681     0.3153     0.3420     0.1263     0.1346     0.4231     0.4233
   112.0000     0.2505     0.2870     0.0650     0.0681     0.3153     0.3419     0.1263     0.1346     0.4232     0.4234
   113.0000     0.2376     0.2856     0.0650     0.0681     0.3152     0.3419     0.1262     0.1347     0.4232     0.4234
   114.0000     0.2327     0.2842     0.0650     0.0681     0.3152     0.3418     0.1261     0.1347     0.4233     0.4235
   115.0000     0.2291     0.2829     0.0650     0.0681     0.3152     0.3417     0.1260     0.1348     0.4233     0.4235
   116.0000     0.2648     0.2821     0.0650     0.0681     0.3152     0.3417     0.1260     0.1349     0.4233     0.4236
   117.0000     0.3053     0.3186     0.0831     0.0682     0.3152     0.3416     0.1259     0.1349     0.4234     0.4236
   118.0000     0.2852     0.3136     0.0845     0.0683     0.3152     0.3415     0.1259     0.1350     0.4234     0.4236
   119.0000     0.2626     0.3066     0.0834     0.0684     0.3152     0.3415     0.1258     0.1350     0.4235     0.4237
   120.0000     0.2550     0.3023     0.0806     0.0685     0.3152     0.3415     0.1258     0.1350     0.4235     0.4237
   121.0000     0.3072     0.3246     0.0928     0.0686     0.3153     0.3415     0.1257     0.1351     0.4235     0.4238
   122.0000     0.2852     0.3177     0.0947     0.0688     0.3153     0.3415     0.1257     0.1351     0.4236     0.4238
   123.0000     0.2672     0.3152     0.0928     0.0689     0.3154     0.3415     0.1257     0.1352     0.4236     0.4238
   124.0000     0.2672     0.3124     0.0904     0.0690     0.3154     0.3415     0.1258     0.1352     0.4236     0.4239
   125.0000     0.2485     0.3107     0.0877     0.0690     0.3155     0.3415     0.1258     0.1353     0.4237     0.4239
   126.0000     0.2337     0.3102     0.0850     0.0689     0.3155     0.3416     0.1258     0.1353     0.4237     0.4239
   127.0000     0.2285     0.3094     0.0828     0.0689     0.3155     0.3416     0.1259     0.1354     0.4237     0.4240
   128.0000     0.2250     0.3085     0.0808     0.0688     0.3155     0.3416     0.1259     0.1354     0.4238     0.4240
   129.0000     0.2222     0.3075     0.0790     0.0688     0.3155     0.3417     0.1259     0.1355     0.4238     0.4240
   130.0000     0.2200     0.3065     0.0773     0.0687     0.3154     0.3417     0.1260     0.1355     0.4239     0.4241
   131.0000     0.2181     0.3055     0.0757     0.0686     0.3154     0.3417     0.1260     0.1355     0.4239     0.4241
   132.0000     0.2658     0.3013     0.0741     0.0686     0.3154     0.3417     0.1260     0.1356     0.4239     0.4241
   133.0000     0.2449     0.2988     0.0723     0.0685     0.3154     0.3417     0.1260     0.1356     0.4240     0.4242
   134.0000     0.2294     0.2981     0.0708     0.0685     0.3153     0.3417     0.1260     0.1357     0.4240     0.4242
   135.0000     0.2253     0.2973     0.0696     0.0684     0.3153     0.3417     0.1260     0.1357     0.4240     0.4242
   136.0000     0.2413     0.2963     0.0686     0.0683     0.3153     0.3417     0.1260     0.1358     0.4241     0.4243
   137.0000     0.2394     0.2944     0.0677     0.0683     0.3153     0.3417     0.1260     0.1358     0.4241     0.4243
